player_id,full_name,position,age,experience,average_draft_position,projected_ppg,expected_ppg,comp_n,self_n_seasons,stock,description
4362523,Will Mallory,TE,27,3,170,0,0,52,3,OVERVALUED,Will Mallory is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 2.98x his preseason projection. His draft cost is running ahead of what the data supports.
4360290,Brayden Willis,TE,26,3,170,0,0,60,3,WILDCARD,Brayden Willis is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4365395,Julian Hill,TE,26,4,170,0,0,59,2,OVERVALUED,Julian Hill is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 2.61x his preseason projection. His draft cost is running ahead of what the data supports.
4242442,Princeton Fant,TE,27,1,170,0,0,53,1,OVERVALUED,Princeton Fant is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (53 comps) hit their projection 55% of the time and busted 32% of the time. His draft cost is running ahead of what the data supports.
4430723,Jared Wiley,TE,25,2,170,0,0,57,2,WILDCARD,Jared Wiley is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.17x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4429262,Jaheim Bell,TE,25,1,170,0,0,58,1,WILDCARD,Jaheim Bell is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4361088,Colson Yankoff,TE,26,2,170,0,0,60,2,WILDCARD,Colson Yankoff is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.00x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4362603,Brenden Bates,TE,26,2,170,0,0,60,2,OVERVALUED,Brenden Bates is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.00x his preseason projection. His draft cost is running ahead of what the data supports.
4360978,David Martin-Robinson,TE,26,2,170,0,0,59,2,WILDCARD,David Martin-Robinson is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 1.43x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4700712,Cam Grandy,TE,26,2,170,0,0,60,1,WILDCARD,Cam Grandy is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4248557,E.J. Jenkins,TE,27,1,170,0,0,53,1,OVERVALUED,E.J. Jenkins is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (53 comps) hit their projection 55% of the time and busted 32% of the time. His draft cost is running ahead of what the data supports.
4708049,Gavin Bartholomew,TE,23,1,170,0,0,33,1,BUST,"Gavin Bartholomew is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (33 comps) hit their projection 58% of the time and busted 33% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
4432338,Luke Lachey,TE,25,0,170,0,0,58,0,WILDCARD,Luke Lachey is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4590292,Thomas Fidone II,TE,23,1,170,0,0,34,1,BUST,"Thomas Fidone II is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (34 comps) hit their projection 56% of the time and busted 35% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
4432208,Caleb Lohner,TE,24,0,170,0,0,50,0,BUST,"Caleb Lohner is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (50 comps) hit their projection 52% of the time and busted 36% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
4432731,Moliki Matavao,TE,23,1,170,0,0,33,1,OVERVALUED,Moliki Matavao is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (33 comps) hit their projection 58% of the time and busted 33% of the time. His draft cost is running ahead of what the data supports.
5155825,Carter Runyon,TE,25,1,170,0,0,58,0,WILDCARD,Carter Runyon is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4433959,Ben Yurosek,TE,24,1,170,0,0,50,0,WILDCARD,Ben Yurosek is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (50 comps) hit their projection 52% of the time and busted 36% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4430684,Treyton Welch,TE,25,0,170,0,0,58,0,WILDCARD,Treyton Welch is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4688552,Keleki Latu,TE,24,0,170,0,0,50,0,WILDCARD,Keleki Latu is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (50 comps) hit their projection 52% of the time and busted 36% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4569547,Nick Kallerup,TE,25,1,170,0,0,58,0,WILDCARD,Nick Kallerup is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4876006,Zaire Mitchell-Paden,TE,27,1,170,0,0,53,0,OVERVALUED,Zaire Mitchell-Paden is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (53 comps) hit their projection 55% of the time and busted 32% of the time. His draft cost is running ahead of what the data supports.
4428396,Hayden Rucci,TE,25,0,170,0,0,58,0,WILDCARD,Hayden Rucci is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (58 comps) hit their projection 55% of the time and busted 31% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4877824,Zach Horton,TE,23,0,170,0,0,34,0,WILDCARD,Zach Horton is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (34 comps) hit their projection 56% of the time and busted 35% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4429466,Drake Dabney,TE,24,0,170,0,0,50,0,WILDCARD,Drake Dabney is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (50 comps) hit their projection 52% of the time and busted 36% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
2576925,Darren Waller,TE,33,11,170,0,0,6,3,OVERVALUED,Darren Waller is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.20x his preseason projection. His draft cost is running ahead of what the data supports.
3128452,Jordan Akins,TE,34,8,170,0,0,3,3,OVERVALUED,Jordan Akins is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.47x his preseason projection. His draft cost is running ahead of what the data supports.
2576399,Nick Vannett,TE,33,10,170,0,0,6,3,OVERVALUED,Nick Vannett is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 8.91x his preseason projection. His draft cost is running ahead of what the data supports.
2511973,Eric Tomlinson,TE,34,11,170,0,0,3,3,OVERVALUED,Eric Tomlinson is projected for 0.0 PPG off an ADP of 170.0. Limited historical comps make this a lower-confidence read. His draft cost is running ahead of what the data supports.
3120303,Ross Dwelley,TE,31,8,170,0,0,17,3,BUST,"Ross Dwelley is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.13x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
2508256,MyCole Pruitt,TE,34,11,170,0,0,2,3,BUST,"MyCole Pruitt is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.41x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
2574576,C.J. Uzomah,TE,33,11,170,0,0,6,3,BUST,"C.J. Uzomah is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.51x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
2468609,Taysom Hill,TE,36,9,170,0,0,0,3,OVERVALUED,Taysom Hill is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.53x his preseason projection. His draft cost is running ahead of what the data supports.
3054212,Jonnu Smith,TE,31,9,170,0,0,18,3,BUST,"Jonnu Smith is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.49x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
9614,Marcedes Lewis,TE,42,20,170,0,0,0,3,BUST,"Marcedes Lewis is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.50x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
16763,Jordan Matthews,TE,34,12,170,0,0,3,3,BUST,"Jordan Matthews is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.00x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4040980,Irv Smith Jr.,TE,28,7,170,0,0,46,3,OVERVALUED,Irv Smith Jr. is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (46 comps) hit their projection 50% of the time and busted 33% of the time. His draft cost is running ahead of what the data supports.
3127292,Will Dissly,TE,30,8,170,0,0,22,3,BUST,"Will Dissly is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.08x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
3046704,Geoff Swaim,TE,32,11,170,0,0,13,3,BUST,"Geoff Swaim is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.53x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
15835,Zach Ertz,TE,35,13,170,0,0,1,3,BUST,"Zach Ertz is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.64x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
2971281,Pharaoh Brown,TE,32,9,170,0,0,12,3,BUST,"Pharaoh Brown is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.45x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
3912092,Donald Parham Jr.,TE,29,7,170,0,0,32,3,OVERVALUED,Donald Parham Jr. is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (32 comps) hit their projection 53% of the time and busted 31% of the time. His draft cost is running ahead of what the data supports.
4035426,Stephen Sullivan,TE,29,6,170,0,0,32,3,OVERVALUED,Stephen Sullivan is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (32 comps) hit their projection 53% of the time and busted 31% of the time. His draft cost is running ahead of what the data supports.
4746079,Zach Davidson,TE,28,2,170,0,0,46,2,OVERVALUED,Zach Davidson is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (46 comps) hit their projection 50% of the time and busted 33% of the time. His draft cost is running ahead of what the data supports.
4408854,Jody Fortson,TE,30,7,170,0,0,22,3,BUST,"Jody Fortson is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (22 comps) hit their projection 45% of the time and busted 36% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
3144991,Parker Hesse,TE,31,7,170,0,0,18,3,BUST,"Parker Hesse is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.00x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4379401,John FitzPatrick,TE,26,4,170,0,0,60,3,WILDCARD,John FitzPatrick is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4249624,Nick Muse,TE,27,4,170,0,0,53,3,WILDCARD,Nick Muse is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.00x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4258248,Peyton Hendershot,TE,27,3,170,0,0,52,3,OVERVALUED,Peyton Hendershot is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.25x his preseason projection. His draft cost is running ahead of what the data supports.
4361417,Zack Kuntz,TE,27,1,170,0,0,53,1,OVERVALUED,Zack Kuntz is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (53 comps) hit their projection 55% of the time and busted 32% of the time. His draft cost is running ahead of what the data supports.
4242558,Tucker Fisk,TE,27,2,170,0,0,53,2,OVERVALUED,Tucker Fisk is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (53 comps) hit their projection 55% of the time and busted 32% of the time. His draft cost is running ahead of what the data supports.
4250969,Rodney Williams,TE,28,2,170,0,0,46,2,OVERVALUED,Rodney Williams is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (46 comps) hit their projection 50% of the time and busted 33% of the time. His draft cost is running ahead of what the data supports.
4360794,Henry Pearson,TE,26,1,170,0,0,60,1,WILDCARD,Henry Pearson is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4259324,Travis Vokolek,TE,28,2,170,0,0,45,2,BUST,"Travis Vokolek is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.00x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4384171,Tanner McLachlan,TE,27,2,170,0,0,53,2,OVERVALUED,Tanner McLachlan is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.00x his preseason projection. His draft cost is running ahead of what the data supports.
4362489,John Stephens Jr.,TE,26,3,170,0,0,60,1,WILDCARD,John Stephens Jr. is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4373634,Dallin Holker,TE,26,2,170,0,0,59,2,WILDCARD,Dallin Holker is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.62x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4363554,Thomas Odukoya,TE,29,2,170,0,0,31,2,BUST,"Thomas Odukoya is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.00x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4426364,Baylor Cupp,TE,26,1,170,0,0,60,1,WILDCARD,Baylor Cupp is projected for 0.0 PPG off an ADP of 170.0. Similar tight end profiles (60 comps) hit their projection 57% of the time and busted 30% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4429086,Michael Mayer,TE,25,3,170.1,4.75,4.330642516,19,3,SLEEPER,Michael Mayer is projected for 4.8 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 1.06x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4678006,Elijah Arroyo,TE,23,1,170.1,3.56,2.261571783,14,1,SLEEPER,Elijah Arroyo is projected for 3.6 PPG off an ADP of 170.1. Similar tight end profiles (14 comps) hit their projection 21% of the time and busted 64% of the time. His ADP undersells his likely output — worth a look in the later rounds.
4431574,Eli Stowers,TE,23,0,170.1,2.21,1.562450513,14,0,SLEEPER,Eli Stowers is projected for 2.2 PPG off an ADP of 170.1. Similar tight end profiles (14 comps) hit their projection 21% of the time and busted 64% of the time. His ADP undersells his likely output — worth a look in the later rounds.
3918639,Gerald Everett,TE,32,9,170.1,0,0,4,3,SLEEPER,Gerald Everett is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.16x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3924365,Hayden Hurst,TE,33,8,170.1,0,0,3,3,WILDCARD,Hayden Hurst is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.26x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
3916564,Tyree Jackson,TE,28,5,170.1,0,0,10,3,SLEEPER,Tyree Jackson is projected for 0.0 PPG off an ADP of 170.1. Similar tight end profiles (10 comps) hit their projection 20% of the time and busted 70% of the time. His ADP undersells his likely output — worth a look in the later rounds.
3914151,Josiah Deguara,TE,29,6,170.1,0,0,6,3,SLEEPER,Josiah Deguara is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.54x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3923392,Mitchell Wilcox,TE,29,6,170.1,0,0,6,3,SLEEPER,Mitchell Wilcox is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.63x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3916749,Giovanni Ricci,TE,29,6,170.1,0,0,6,3,WILDCARD,Giovanni Ricci is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.39x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
3916587,Tyler Mabry,TE,29,6,170.1,0,0,6,3,WILDCARD,Tyler Mabry is projected for 0.0 PPG off an ADP of 170.1. Limited historical comps make this a lower-confidence read. Outcomes here run wide — real weekly-winner upside with real downside risk.
4429148,Theo Johnson,TE,25,2,170.2,3.72,3.351045322,19,2,BREAKOUT,"Theo Johnson is projected for 3.7 PPG off an ADP of 170.2. Over his last 2 seasons he's landed at 1.11x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4367209,Greg Dulcich,TE,26,4,170.3,7.01,2.931967637,18,3,BREAKOUT,"Greg Dulcich is projected for 7.0 PPG off an ADP of 170.3. Over his last 3 seasons he's landed at 0.19x his preseason projection. Age, trend, and role all point toward a real step forward this year."
3123076,David Njoku,TE,30,9,170.3,4.99,4.839015034,7,3,SLEEPER,David Njoku is projected for 5.0 PPG off an ADP of 170.3. Over his last 3 seasons he's landed at 0.94x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4243331,Cade Otton,TE,27,4,170.4,6,5.806463132,13,3,SLEEPER,Cade Otton is projected for 6.0 PPG off an ADP of 170.4. Over his last 3 seasons he's landed at 1.16x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3051876,Evan Engram,TE,32,9,170.4,6.26,5.418456146,3,3,SLEEPER,Evan Engram is projected for 6.3 PPG off an ADP of 170.4. Over his last 3 seasons he's landed at 0.73x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3116164,Mike Gesicki,TE,30,8,170.6,6.3,6.889967962,3,3,SLEEPER,Mike Gesicki is projected for 6.3 PPG off an ADP of 170.6. Over his last 3 seasons he's landed at 1.19x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4259147,Jake Tonges,TE,27,3,170.7,1.97,0.985,4,3,SLEEPER,Jake Tonges is projected for 2.0 PPG off an ADP of 170.7. Over his last 3 seasons he's landed at 0.00x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4242557,Colby Parkinson,TE,27,6,170.8,3.8,12.0329023,4,3,BREAKOUT,"Colby Parkinson is projected for 3.8 PPG off an ADP of 170.8. Over his last 3 seasons he's landed at 5.33x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4426515,Puka Nacua,WR,25,3,3.6,20.97,22.99635275,90,3,BREAKOUT,"Puka Nacua is projected for 21.0 PPG off an ADP of 3.6. Over his last 3 seasons he's landed at 1.21x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4362628,Ja'Marr Chase,WR,26,5,4.7,19.77,19.91082086,87,3,BREAKOUT,"Ja'Marr Chase is projected for 19.8 PPG off an ADP of 4.7. Over his last 3 seasons he's landed at 1.06x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4430878,Jaxon Smith-Njigba,WR,24,3,6.2,19.21,21.80272186,96,3,STAR,"Jaxon Smith-Njigba is projected for 19.2 PPG off an ADP of 6.2. Over his last 3 seasons he's landed at 1.33x his preseason projection. He's an established, consistent difference-maker at the position."
4374302,Amon-Ra St. Brown,WR,26,5,7.8,19.08,19.81659825,87,3,STAR,"Amon-Ra St. Brown is projected for 19.1 PPG off an ADP of 7.8. Over his last 3 seasons he's landed at 1.13x his preseason projection. He's an established, consistent difference-maker at the position."
4241389,CeeDee Lamb,WR,27,6,11,17.34,14.9363923,74,3,AVERAGE,CeeDee Lamb is projected for 17.3 PPG off an ADP of 11.0. Over his last 3 seasons he's landed at 0.80x his preseason projection. Production and cost look roughly in line with expectations.
4262921,Justin Jefferson,WR,27,6,12.4,17.26,14.99859977,74,3,AVERAGE,Justin Jefferson is projected for 17.3 PPG off an ADP of 12.4. Over his last 3 seasons he's landed at 0.82x his preseason projection. Production and cost look roughly in line with expectations.
4426502,Drake London,WR,25,4,20.1,15.87,16.24462937,95,3,RISKY,"Drake London is projected for 15.9 PPG off an ADP of 20.1. Over his last 3 seasons he's landed at 1.08x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4258173,Nico Collins,WR,27,5,24.3,14.67,14.15908879,77,3,AVERAGE,Nico Collins is projected for 14.7 PPG off an ADP of 24.3. Over his last 3 seasons he's landed at 1.02x his preseason projection. Production and cost look roughly in line with expectations.
4428331,Rashee Rice,WR,26,3,25,15.87,16.79483211,93,3,RISKY,"Rashee Rice is projected for 15.9 PPG off an ADP of 25.0. Over his last 3 seasons he's landed at 1.18x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4047646,A.J. Brown,WR,29,7,27.3,14.61,13.50548343,53,3,AVERAGE,A.J. Brown is projected for 14.6 PPG off an ADP of 27.3. Over his last 3 seasons he's landed at 0.93x his preseason projection. Production and cost look roughly in line with expectations.
4426354,George Pickens,WR,25,4,27.5,14.08,14.39098819,98,3,BREAKOUT,"George Pickens is projected for 14.1 PPG off an ADP of 27.5. Over his last 3 seasons he's landed at 1.08x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4595348,Malik Nabers,WR,23,2,32.8,14.53,14.31464146,94,2,RISKY,"Malik Nabers is projected for 14.5 PPG off an ADP of 32.8. Over his last 2 seasons he's landed at 1.02x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4361370,Chris Olave,WR,26,4,33.7,14.39,14.22082527,95,3,AVERAGE,Chris Olave is projected for 14.4 PPG off an ADP of 33.7. Over his last 3 seasons he's landed at 0.97x his preseason projection. Production and cost look roughly in line with expectations.
4241478,DeVonta Smith,WR,27,5,36.9,14.04,13.66762613,79,3,AVERAGE,DeVonta Smith is projected for 14.0 PPG off an ADP of 36.9. Over his last 3 seasons he's landed at 0.96x his preseason projection. Production and cost look roughly in line with expectations.
4569618,Garrett Wilson,WR,26,4,37.4,15.13,13.91220224,96,3,AVERAGE,Garrett Wilson is projected for 15.1 PPG off an ADP of 37.4. Over his last 3 seasons he's landed at 0.84x his preseason projection. Production and cost look roughly in line with expectations.
4685472,Tetairoa McMillan,WR,23,1,41.6,14.04,13.306891,96,1,RISKY,"Tetairoa McMillan is projected for 14.0 PPG off an ADP of 41.6. Similar wide receiver profiles (96 comps) hit their projection 25% of the time and busted 26% of the time. Health, role, or situational uncertainty make him a volatile bet."
4429615,Zay Flowers,WR,25,3,44.5,14.05,13.92095365,103,3,AVERAGE,Zay Flowers is projected for 14.1 PPG off an ADP of 44.5. Over his last 3 seasons he's landed at 0.95x his preseason projection. Production and cost look roughly in line with expectations.
16800,Davante Adams,WR,33,12,45.7,13.68,12.8416784,14,3,AVERAGE,Davante Adams is projected for 13.7 PPG off an ADP of 45.7. Over his last 3 seasons he's landed at 1.08x his preseason projection. Production and cost look roughly in line with expectations.
4567750,Emeka Egbuka,WR,23,1,47.5,13.47,13.44179058,97,1,AVERAGE,Emeka Egbuka is projected for 13.5 PPG off an ADP of 47.5. Similar wide receiver profiles (97 comps) hit their projection 25% of the time and busted 26% of the time. Production and cost look roughly in line with expectations.
4239993,Tee Higgins,WR,27,6,51.4,12.85,13.96379514,85,3,AVERAGE,Tee Higgins is projected for 12.8 PPG off an ADP of 51.4. Over his last 3 seasons he's landed at 1.09x his preseason projection. Production and cost look roughly in line with expectations.
3121422,Terry McLaurin,WR,30,7,54.8,12.89,12.12139247,47,3,AVERAGE,Terry McLaurin is projected for 12.9 PPG off an ADP of 54.8. Over his last 3 seasons he's landed at 1.00x his preseason projection. Production and cost look roughly in line with expectations.
4612826,Ladd McConkey,WR,24,2,58.1,12.94,13.05382372,109,2,RISKY,"Ladd McConkey is projected for 12.9 PPG off an ADP of 58.1. Over his last 2 seasons he's landed at 1.03x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4372016,Jaylen Waddle,WR,27,5,60.6,12.52,11.89451619,87,3,AVERAGE,Jaylen Waddle is projected for 12.5 PPG off an ADP of 60.6. Over his last 3 seasons he's landed at 0.80x his preseason projection. Production and cost look roughly in line with expectations.
4871023,Carnell Tate,WR,21,0,61.7,12.42,12.33577835,51,0,AVERAGE,Carnell Tate is projected for 12.4 PPG off an ADP of 61.7. Similar wide receiver profiles (51 comps) hit their projection 27% of the time and busted 22% of the time. Production and cost look roughly in line with expectations.
4426388,Jameson Williams,WR,25,4,68,12.27,13.70347178,108,3,BREAKOUT,"Jameson Williams is projected for 12.3 PPG off an ADP of 68.0. Over his last 3 seasons he's landed at 1.16x his preseason projection. Age, trend, and role all point toward a real step forward this year."
3915416,DJ Moore,WR,29,8,68.5,12.34,11.65369755,62,3,BUST,"DJ Moore is projected for 12.3 PPG off an ADP of 68.5. Over his last 3 seasons he's landed at 0.83x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4431299,Rome Odunze,WR,24,2,74.4,12.51,11.7107365,109,2,AVERAGE,Rome Odunze is projected for 12.5 PPG off an ADP of 74.4. Over his last 2 seasons he's landed at 0.84x his preseason projection. Production and cost look roughly in line with expectations.
4685278,Luther Burden III,WR,22,1,75.7,12.11,13.67069818,74,1,AVERAGE,Luther Burden III is projected for 12.1 PPG off an ADP of 75.7. Similar wide receiver profiles (74 comps) hit their projection 24% of the time and busted 23% of the time. Production and cost look roughly in line with expectations.
4432708,Marvin Harrison Jr.,WR,24,2,80.9,11.41,10.30505278,110,2,AVERAGE,Marvin Harrison Jr. is projected for 11.4 PPG off an ADP of 80.9. Over his last 2 seasons he's landed at 0.76x his preseason projection. Production and cost look roughly in line with expectations.
16737,Mike Evans,WR,33,12,83.3,10.87,9.56196821,15,3,AVERAGE,Mike Evans is projected for 10.9 PPG off an ADP of 83.3. Over his last 3 seasons he's landed at 0.93x his preseason projection. Production and cost look roughly in line with expectations.
4047650,DK Metcalf,WR,28,7,86.2,11.48,11.50733601,74,3,AVERAGE,DK Metcalf is projected for 11.5 PPG off an ADP of 86.2. Over his last 3 seasons he's landed at 0.87x his preseason projection. Production and cost look roughly in line with expectations.
4035687,Michael Pittman Jr.,WR,28,6,87.3,11.56,11.43956761,74,3,BUST,"Michael Pittman Jr. is projected for 11.6 PPG off an ADP of 87.3. Over his last 3 seasons he's landed at 0.84x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
3128429,Courtland Sutton,WR,30,8,88.8,12,11.95621896,53,3,STAR,"Courtland Sutton is projected for 12.0 PPG off an ADP of 88.8. Over his last 3 seasons he's landed at 1.04x his preseason projection. He's an established, consistent difference-maker at the position."
4360078,Alec Pierce,WR,26,4,90.8,11.93,23.87479052,108,3,RISKY,"Alec Pierce is projected for 11.9 PPG off an ADP of 90.8. Over his last 3 seasons he's landed at 2.93x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4880281,Jordyn Tyson,WR,22,0,92.1,11.07,11.18500818,80,0,RISKY,"Jordyn Tyson is projected for 11.1 PPG off an ADP of 92.1. Similar wide receiver profiles (80 comps) hit their projection 26% of the time and busted 22% of the time. Health, role, or situational uncertainty make him a volatile bet."
4248528,Christian Watson,WR,27,4,96,10.94,14.76615256,92,3,BREAKOUT,"Christian Watson is projected for 10.9 PPG off an ADP of 96.0. Over his last 3 seasons he's landed at 1.60x his preseason projection. Age, trend, and role all point toward a real step forward this year."
